typeID,groupID,typeName,description,mass,volume,capacity,portionSize,raceID,basePrice,published,marketGroupID,iconID,soundID,graphicID
2556,1030,Plasma Launchpad,"After years of customer complaints about catastrophic failures resulting from punctured fuel pods and corroded launch towers, a new line of hazardous environment launch facility was introduced. In addition to improving the overall structural integrity of the entire facility, each section is heavily compartmentalized. Should any one section fail or collapse, the faulty section is immediately locked down. Redundant systems allow the entire facility to continue functioning for some time. The rockets used by this type of launch pad are also heavily modified, sacrificing some cargo capacity for additional protection.",0E-10,0E-10,10000.0000000000,1,None,900000.0000,1,None,None,None,4564
2557,1030,Storm Launchpad,"After years of customer complaints about catastrophic failures resulting from punctured fuel pods and corroded launch towers, a new line of hazardous environment launch facility was introduced. In addition to improving the overall structural integrity of the entire facility, each section is heavily compartmentalized. Should any one section fail or collapse, the faulty section is immediately locked down. Redundant systems allow the entire facility to continue functioning for some time. The rockets used by this type of launch pad are also heavily modified, sacrificing some cargo capacity for additional protection.",0E-10,0E-10,10000.0000000000,1,None,900000.0000,1,None,None,None,4564
2558,1029,Lava Storage Facility,"""At some point, it all comes down to more metal."" The designers of this storage site believed this adage above all else. The outer walls of each container are comprised of almost a meter of titanium alloy around a flexible, lightweight tritanium frame, all sealed with a few layers of active nanite coating to prevent microfractures and thermal warping. This combination allows the building to withstand nearly any environmental challenge. To prevent the tritanium supports from decaying, the interior is kept in a constant vacuum, and workers must wear fully sealed atmosphere suits at all times.",0E-10,0E-10,12000.0000000000,1,None,250000.0000,1,None,None,None,4572
2559,201,Ladar ECM II,Analyzes incoming targeting signals and attempts to counter them by emitting an out-of-phase signal back. Great against Ladar targeting systems such as those found on Minmatar and Angel Cartel ships.,0E-10,5.0000000000,0E-10,1,None,193826.0000,1,716,3228,None,0
2560,1029,Plasma Storage Facility,"""At some point, it all comes down to more metal."" The designers of this storage site believed this adage above all else. The outer walls of each container are comprised of almost a meter of titanium alloy around a flexible, lightweight tritanium frame, all sealed with a few layers of active nanite coating to prevent microfractures and thermal warping. This combination allows the building to withstand nearly any environmental challenge. To prevent the tritanium supports from decaying, the interior is kept in a constant vacuum, and workers must wear fully sealed atmosphere suits at all times.",0E-10,0E-10,12000.0000000000,1,None,250000.0000,1,None,None,None,4572
2561,1029,Storm Storage Facility,"""At some point, it all comes down to more metal."" The designers of this storage site believed this adage above all else. The outer walls of each container are comprised of almost a meter of titanium alloy around a flexible, lightweight tritanium frame, all sealed with a few layers of active nanite coating to prevent microfractures and thermal warping. This combination allows the building to withstand nearly any environmental challenge. To prevent the tritanium supports from decaying, the interior is kept in a constant vacuum, and workers must wear fully sealed atmosphere suits at all times.",0E-10,0E-10,12000.0000000000,1,None,250000.0000,1,None,None,None,4572
2562,1029,Temperate Storage Facility,"Terrestrial storage units require a great amount of technology to be reliable and effective. The super structure is made from adaptive materials designed to withstand a wide range of extreme weather conditions, as temperate planets tend to experience more pronounced seasonal changes. Likewise, each module of the structure is designed to store different states of matter, further compounding preservation and containment concerns.",0E-10,0E-10,12000.0000000000,1,None,250000.0000,1,None,None,None,4570
2563,201,Magnetometric ECM II,"Projects a low intensity field of ionized particles to disrupt the effectiveness of enemy sensors. Very effective against the Magnetometric-based sensors used by Gallente, Serpentis, ORE and SoE ships.",0E-10,5.0000000000,0E-10,1,None,194778.0000,1,715,3227,None,0
2567,201,Multispectral ECM II,An advanced multipurpose jamming system designed to offer blanket protection against all forms of targeting. Not as effective as the more specialized systems but is still effective against less advanced targeting systems.,0E-10,5.0000000000,0E-10,1,None,232064.0000,1,719,109,None,0
2571,201,Gravimetric ECM II,"Projects random bursts of gravitons that disrupt accurate targeting. As expected this system works best against Gravimetric targeting systems such as those found on Caldari, Guristas and Mordu's Legion ships.",0E-10,5.0000000000,0E-10,1,None,184600.0000,1,717,3226,None,0
2573,226,The Solitaire,"A ghost ship of enormous proportions, this Ragnarok-class Titan should be at the core of a Minmatar strike force or planetary defense, yet here it floats in silence. Its hull is airtight, yet all useful technology has been meticulously stripped from it, including weapons systems, propulsion, and electronics. There is no trace of its crew, despite all of its escape pods being present.",0E-10,0E-10,0E-10,1,None,None,0,None,None,None,3114
2574,1027,Improved Storm Command Center,"This command structure is designed to survive in the harshest planetary environments the universe can offer. The superstructure uses a combination of titanium-steel reinforcement, increasing its overall resilience, and counter-harmonic stabilizers, which keep it level and secure regardless of geological conditions or activity. The entire facility is covered by a skin of adaptive plating originally designed for terraforming platforms, a protective barrier that insulates it from the surrounding environment. Visitors can expect a prolonged and immodest decontamination and pressurization process when first arriving at the command structure. Valuable materials are lifted off world by a bulk payload, reusable rocket, the scattered components of which are retrieved by cargo drones.",5000.0000000000,400.0000000000,500.0000000000,1,None,2800000.0000,0,None,None,None,4568
2575,201,Radar ECM II,"Disrupts enemy targeting by generating a field of random sensor noise. Works especially well against the Radar systems incorporated into ships built by the Amarr, Blood Raiders, Sansha's Nation and Triglavian Collective.",0E-10,5.0000000000,0E-10,1,None,192450.0000,1,718,3229,None,0
2576,1027,Advanced Storm Command Center,"This command structure is designed to survive in the harshest planetary environments the universe can offer. The superstructure uses a combination of titanium-steel reinforcement, increasing its overall resilience, and counter-harmonic stabilizers, which keep it level and secure regardless of geological conditions or activity. The entire facility is covered by a skin of adaptive plating originally designed for terraforming platforms, a protective barrier that insulates it from the surrounding environment. Visitors can expect a prolonged and immodest decontamination and pressurization process when first arriving at the command structure. Valuable materials are lifted off world by a bulk payload, reusable rocket, the scattered components of which are retrieved by cargo drones.",5000.0000000000,800.0000000000,500.0000000000,1,None,3700000.0000,0,None,None,None,4568
2577,1027,Elite Storm Command Center,"This command structure is designed to survive in the harshest planetary environments the universe can offer. The superstructure uses a combination of titanium-steel reinforcement, increasing its overall resilience, and counter-harmonic stabilizers, which keep it level and secure regardless of geological conditions or activity. The entire facility is covered by a skin of adaptive plating originally designed for terraforming platforms, a protective barrier that insulates it from the surrounding environment. Visitors can expect a prolonged and immodest decontamination and pressurization process when first arriving at the command structure. Valuable materials are lifted off world by a bulk payload, reusable rocket, the scattered components of which are retrieved by cargo drones.",5000.0000000000,1600.0000000000,500.0000000000,1,None,6400000.0000,0,None,None,None,4568
2578,1027,Limited Temperate Command Center,"The modular design of this administrative structure allows it to be deployed piecemeal from orbit, then manually assembled on the surface by MTACs and engineering personnel. Supported by self-regulating pylons that follow the contours of indigenous terrain, the facility can accommodate almost any severity of incline or other non-critical geological hazard. Once active, it serves as both a central command post to coordinate the activity of all other nodes and a basic transportation site for getting commodities off world using standard, vertically launched rockets.",5000.0000000000,100.0000000000,500.0000000000,1,None,670000.0000,0,None,None,None,4566
2579,203,Gravimetric Backup Array I,"A backup system which operates in conjunction with the main array. Reduces the ship's vulnerability to jamming.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",0E-10,5.0000000000,0E-10,1,None,None,0,None,104,None,0
2580,203,Gravimetric Backup Array II,"A backup system which operates in conjunction with the main array. Reduces the ship's vulnerability to jamming.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",0E-10,5.0000000000,0E-10,1,None,None,0,None,104,None,0
2581,1027,Standard Temperate Command Center,"The modular design of this administrative structure allows it to be deployed piecemeal from orbit, then manually assembled on the surface by MTACs and engineering personnel. Supported by self-regulating pylons that follow the contours of indigenous terrain, the facility can accommodate almost any severity of incline or other non-critical geological hazard. Once active, it serves as both a central command post to coordinate the activity of all other nodes and a basic transportation site for getting commodities off world using standard, vertically launched rockets.",5000.0000000000,200.0000000000,500.0000000000,1,None,1600000.0000,0,None,None,None,4566
2582,1027,Improved Temperate Command Center,"The modular design of this administrative structure allows it to be deployed piecemeal from orbit, then manually assembled on the surface by MTACs and engineering personnel. Supported by self-regulating pylons that follow the contours of indigenous terrain, the facility can accommodate almost any severity of incline or other non-critical geological hazard. Once active, it serves as both a central command post to coordinate the activity of all other nodes and a basic transportation site for getting commodities off world using standard, vertically launched rockets.",5000.0000000000,400.0000000000,500.0000000000,1,None,2800000.0000,0,None,None,None,4566
2583,203,Ladar Backup Array I,"A backup system which operates in conjunction with the main array. Reduces the ship's vulnerability to jamming.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",0E-10,5.0000000000,0E-10,1,None,None,0,None,104,None,0
2584,203,Ladar Backup Array II,"A backup system which operates in conjunction with the main array. Reduces the ship's vulnerability to jamming.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",0E-10,5.0000000000,0E-10,1,None,None,0,None,104,None,0
2585,1027,Advanced Temperate Command Center,"The modular design of this administrative structure allows it to be deployed piecemeal from orbit, then manually assembled on the surface by MTACs and engineering personnel. Supported by self-regulating pylons that follow the contours of indigenous terrain, the facility can accommodate almost any severity of incline or other non-critical geological hazard. Once active, it serves as both a central command post to coordinate the activity of all other nodes and a basic transportation site for getting commodities off world using standard, vertically launched rockets.",5000.0000000000,800.0000000000,500.0000000000,1,None,3700000.0000,0,None,None,None,4566
2586,1027,Elite Temperate Command Center,"The modular design of this administrative structure allows it to be deployed piecemeal from orbit, then manually assembled on the surface by MTACs and engineering personnel. Supported by self-regulating pylons that follow the contours of indigenous terrain, the facility can accommodate almost any severity of incline or other non-critical geological hazard. Once active, it serves as both a central command post to coordinate the activity of all other nodes and a basic transportation site for getting commodities off world using standard, vertically launched rockets.",5000.0000000000,1600.0000000000,500.0000000000,1,None,6400000.0000,0,None,None,None,4566
2587,203,Magnetometric Backup Array I,"A backup system which operates in conjunction with the main array. Reduces the ship's vulnerability to jamming.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",0E-10,5.0000000000,0E-10,1,None,None,0,None,104,None,0
2588,203,Magnetometric Backup Array II,"A backup system which operates in conjunction with the main array. Reduces the ship's vulnerability to jamming.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",0E-10,5.0000000000,0E-10,1,None,None,0,None,104,None,0
2589,1730,Genolution Core Augmentation CA-2,"<font color=""yellow""><b>Traits</b></font><br>Slot 4<br>Primary Effect: +3 bonus to Intelligence<br>Secondary Effect: +1.5% bonus to CPU and capacitor recharge<br>Implant Set Effect: 40% bonus to the strength of all Genolution implant secondary effects<br><br><font color=""yellow""><b>Development</b></font><br>This is the second half of the Core Augmentation implant set, delivered by Genolution as a follow-up to the CA-1 just months after their first demonstration of new augmentation techniques shook up the often-stagnant industry.<br><br>The CA-2 picks up where its predecessor left off, providing a dual boost via frontal lobe enhancements and a neocortical modification that complements the CA-1's focus on a captain's ship-fitting concerns. The end result is an increase to intelligence, coupled with improved CPU output and capacitor recharge rate. Additionally, when combined the CA-1 and the CA-2 supplement each other, providing vast increases in their overall net effect.<br><br>Concurrent with the release of the CA-2, Genolution offered up the implant's schematics for public inspection. They claimed the move was designed not only to allay any lingering fears about the technology - now widespread amongst the capsuleer class - but also to provide a foundation for future advances in the field.",0E-10,1.0000000000,0E-10,1,None,800000.0000,1,621,2062,None,0
2591,203,Multi Sensor Backup Array I,"A backup system which operates in conjunction with the main array. Reduces the ship's vulnerability to jamming.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",0E-10,20.0000000000,0E-10,1,None,None,0,None,104,None,0
2592,203,Multi Sensor Backup Array II,"A backup system which operates in conjunction with the main array. Reduces the ship's vulnerability to jamming.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",0E-10,20.0000000000,0E-10,1,None,None,0,None,104,None,0
2594,667,ISHAEKA Monalaz Commander,"Designed by master starship engineers and constructed in the royal shipyards of the Emperor himself, the imperial issue of the dreaded Apocalypse battleship is held in awe throughout the Empire. Given only as an award to those who have demonstrated their fealty to the Emperor in a most exemplary way, it is considered a huge honor to command, let alone own, one of these majestic and powerful battleships. These metallic monstrosities see to it that the word of the Emperor is carried out among the denizens of the Empire and beyond. Threat level: Deadly",20500000.0000000000,1150000.0000000000,675.0000000000,1,4,None,0,None,None,None,2239
2595,314,Encoded Data Chip,"This small, portable disk is only about two centimeters in diameter, yet it is capable of holding a vast amount of information. A durable outer casing made from plasteel rotates away to reveal the raw data surface when the device is inserted into a reader.",10.0000000000,0.1000000000,0E-10,1,None,None,1,None,2038,None,0
2596,314,Crates of Clothing,"It's not the latest fashion, or even the rugged survival gear colonists wear on developing worlds, but this basic, mass-produced clothing is better than nothing.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,1209,None,1176
2597,314,Crates of Command Reports,"Despite the fact that these datachips really only contain logistical information, promotion notifications, and other mundane military records, they are nonetheless classified.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,1192,None,0
2598,314,Crates of Coolant,"This specially blended fluid is ideal for transferring thermal energy away from sensitive machinery or computer components, rerouting it to heat sinks so it can be eliminated from the system.",80000.0000000000,80.0000000000,0E-10,1,None,None,1,None,1360,None,0
2599,314,Crates of Corporate Documents,"These datadisks are absolutely filled with endless databases of market knowledge, sales figures, salary ranges, production estimates, and all kinds of other corporate information.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,1192,None,0
2601,314,Crates of Data Sheets,"These complicated data sheets may mean little to the layman's eye, but can prove valuable in the right hands.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,1192,None,0
2602,314,Crates of Drill Parts,These large containers are fitted with a password-protected security lock.  These particular containers are filled with spare parts needed to build a drill used for drilling through rock and ice sheets.,90000.0000000000,90.0000000000,0E-10,1,None,None,1,None,1171,None,1171
2603,763,Nanofiber Internal Structure I,"Replaces some of the heavier structure components with lighter, but more fragile material. Increases ship's velocity and improves maneuverability at the expense of hull strength.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",100.0000000000,5.0000000000,0E-10,1,None,None,1,1196,1042,None,0
2604,158,Nanofiber Internal Structure I Blueprint,,0E-10,0.0100000000,0E-10,1,None,16640.0000,1,335,1042,None,0
2605,763,Nanofiber Internal Structure II,"Replaces some of the heavier structure components with lighter, but more fragile material. Increases ship's velocity and improves maneuverability at the expense of hull strength.

Penalty: Using more than one type of this module or similar modules that affect the same attribute on the ship will be penalized.",100.0000000000,5.0000000000,0E-10,1,None,None,1,1196,1042,None,0
2606,158,Nanofiber Internal Structure II Blueprint,,0E-10,0.0100000000,0E-10,1,None,10000000000.0000,1,None,1042,None,0
2608,314,Crates of Fertilizer,"Fertilizer is particularly valued on agricultural worlds, where there is constant supply for all commodities that boost export value.",80000.0000000000,80.0000000000,0E-10,1,None,None,1,None,1188,None,0
2610,314,Crates of Frozen Food,"Frozen food is in high demand in many regions, especially on stations orbiting a non-habitable planet and a long way from an agricultural world.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,30,None,0
2612,226,Hollow Asteroid,"This massive asteroid's surface is covered in gaping holes, giving way to an internal chamber. The work of miners or the winds of space and time.",0E-10,0E-10,0E-10,1,None,None,0,None,None,None,1146
2613,653,Mjolnir Fury Light Missile,"An advanced missile with a volatile payload of magnetized plasma, the Mjolnir light missile is specifically engineered to take down shield systems.

A modified version of the Mjolnir light missile. Does more damage than its predecessor but the volatile nature of the warhead, and its powerful containment system, reduce both flight time and precision.",700.0000000000,0.0150000000,0E-10,5000,None,101160.0000,1,927,192,None,20062
2614,166,Mjolnir Fury Light Missile Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,10000000000.0000,1,None,192,None,0
2615,314,Crates of Garbage,Production waste can mean garbage to some but valuable resource material to others.,90000.0000000000,90.0000000000,0E-10,1,None,None,1,None,1179,None,0
2616,314,Large Crates of Coolant,"This specially blended fluid is ideal for transferring thermal energy away from sensitive machinery or computer components, rerouting it to heat sinks so it can be eliminated from the system.",800000.0000000000,800.0000000000,0E-10,1,None,None,1,None,1360,None,0
2617,314,Crates of Guidance Systems,An electrical device used in targeting systems and tracking computers.,100000.0000000000,100.0000000000,0E-10,1,None,None,1,None,1361,None,0
2618,314,Crates of Harroule Dryweed,"Grown on a terrestrial world in the Harroule system, the Dryweed plant has fragile, yellowish leaves that burn very slowly, giving off a pleasant vapor that is known to have a soothing effect when inhaled.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,1209,None,1176
2619,314,Crates of High-Tech Small Arms,"These weapons are of superior quality to those normally found on the public market, although more expensive as well.

They are implemented with a safety net which prevents them from being used illegally in stations where most types of small arms are prohibited.  Therefore many regions do not apply the small arms ban on these weapons.",80000.0000000000,80.0000000000,0E-10,1,None,None,1,None,1366,None,0
2620,314,Crates of Liparer Cheese,"Due to the unique properties of the Liparer system's terrestrial worlds, animals raised there have very low body fat, resulting in relatively bland but far healthier dairy products.",100000.0000000000,100.0000000000,0E-10,1,None,None,1,None,1209,None,1176
2621,656,Inferno Fury Cruise Missile,"An Amarr creation with powerful capabilities, the Inferno cruise missile was for a long time confined solely to the Amarr armed forces, but exports began some years ago and the missile is now found throughout the universe.

A modified version of the Inferno cruise. Does more damage than its predecessor, but the volatile nature of the warhead, and its powerful containment system, reduce both flight time and precision.",1250.0000000000,0.0500000000,0E-10,5000,None,837360.0000,1,925,184,None,20040
2622,166,Inferno Fury Cruise Missile Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,10000000000.0000,1,None,184,None,20040
2623,314,Crates of Listening Post Recordings,"After diligently recording information on astral phenomena or military maneuvers, listening post data is embedded on encrypted chips, which must be carefully transported by hand.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,2038,None,0
2624,314,Crates of Mechanical Parts,"These basic elements of all mechanical hardware can come in virtually any shape and size, although composite or modular functionality is highly advantageous in today's competitive market. Factories and manufacturers take these parts and assemble them into finished products, which are then sold on the market.",100000.0000000000,100.0000000000,0E-10,1,None,None,1,None,1186,None,0
2626,314,Crates of Missile Guidance Systems,Guidance systems allow both atmospheric and vacuum launched missiles to find targets using sophisticated electronics and specially calibrated sensors.,90000.0000000000,90.0000000000,0E-10,1,None,None,1,None,1361,None,0
2627,314,Crates of Mono-Cell Batteries,"Although they're a relatively old design, mono-cell batteries are still a reliable method of storing electricity in bulk, specifically designed for long-term use in stations or planetary vehicles.",80000.0000000000,80.0000000000,0E-10,1,None,None,1,None,1184,None,0
2628,314,Crates of Odd Data Crystals,"Whatever is recorded on these datacrystals, the encryption is far beyond normal methods of deciphering, and requires expert attention to crack.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,1209,None,1176
2629,655,Scourge Fury Heavy Missile,"The Scourge heavy missile is an old relic from the Caldari-Gallente War that is still in widespread use because of its low price and versatility.

A modified version of the Scourge heavy missile. Does more damage than its predecessor but the volatile nature of the warhead, and its powerful containment system, reduce both flight time and precision.",1000.0000000000,0.0300000000,0E-10,5000,None,600080.0000,1,926,189,None,20051
2630,166,Scourge Fury Heavy Missile Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,10000000000.0000,1,None,189,None,0
2631,314,Crates of OP Insecticide,"Organophosphates, similar to nerve gases, have long been used as insecticides, and as bugs evolve, so too must the methods for dealing with them. This particular insecticide is perhaps the most lethal known to humankind, and can kill nearly anything exposed to it.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,1187,None,0
2632,314,Crates of Oxygen,"Oxygen is a commodity in constant demand. While most stations have their own supply units, smaller depots and space crafts rely on imports.",70000.0000000000,70.0000000000,0E-10,1,None,None,1,None,1183,None,0
2633,314,Crates of Planetary Vehicles,"Tracked, wheeled and hover vehicles used within planetary atmosphere for personal and business use.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,1367,None,0
2635,314,Crates of Protein Delicacies,"Protein Delicacies are cheap and nutritious food products manufactured by one of the Caldari mega corporations, Sukuuvestaa. It comes in many flavors and tastes delicious. Despite its cheap price and abundance it is favored by many gourmet chefs in some of the finest restaurants around for its rich, earthy flavor and fragrance.",70000.0000000000,70.0000000000,0E-10,1,None,None,1,None,398,None,0
2636,314,Crates of Raggy Dolls,"Known across New Eden for their anatomical correctness and temperature sensitive, dynamic hair coloration, Raggy dolls are always in demand during gift-giving holidays.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,2992,None,0
2637,656,Inferno Precision Cruise Missile,"An Amarr creation with powerful capabilities, the Inferno cruise missile was for a long time confined solely to the Amarr armed forces, but exports began some years ago and the missile is now found throughout the universe.

A modified version of the Inferno cruise. Is great for taking down smaller ships, but fuel use by stabilization thrusters reduces maximum flight time.",1250.0000000000,0.0500000000,0E-10,5000,None,837360.0000,1,918,184,None,20040
2638,166,Inferno Precision Cruise Missile Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,10000000000.0000,1,None,184,None,0
2639,314,Crates of Repair Parts,"Despite the enormous diversity of size and complexity of machinery across the cluster, there are numerous common elements shared by all people, such as high tension wiring, locking fasteners, and thermal shielding.",70000.0000000000,70.0000000000,0E-10,1,None,None,1,None,1186,None,0
2640,314,Crates of Replacement Parts,"Replacement parts include anything from machined components, such as plastic casings and metal brackets, to more basic pieces like nuts and bolts.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,1186,None,0
2641,314,Crates of Reports,"These encoded reports may mean little to the untrained eye, but can prove valuable to the relevant institution.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,1192,None,0
2642,314,Crates of Robotics,"These pre-programmed or remote control mechanical tools are commonly used in mass production facilities, hazardous material handling, or dangerous front line military duties such as bomb disarming and disposal.",70000.0000000000,70.0000000000,0E-10,1,None,None,1,None,1368,None,0
2644,314,Crates of Small Arms,"Personal weapons and armaments, used both for warfare and personal security.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,1366,None,0
2645,314,Crates of Soil,Fertile soil rich with nutrients is very sought after by agricultural corporations and colonists on worlds with short biological history.,50000.0000000000,50.0000000000,0E-10,1,None,None,1,None,1181,None,0
2646,314,Crates of Spiced Wine,"Luxury goods are always solid commodities for inter-stellar trading. Spiced wine is not the rarest of luxury goods, but it can still be sold at small outposts and bases that don't manufacture any themselves.",90000.0000000000,90.0000000000,0E-10,1,None,None,1,None,27,None,0
2647,653,Inferno Precision Light Missile,"The explosion the Inferno light missile creates upon impact is stunning enough for any display of fireworks - just ten times more deadly.

A modified version of the Inferno light missile. Great for taking down smaller ships, but fuel use by stabilization thrusters reduces maximum flight time.",700.0000000000,0.0150000000,0E-10,5000,None,101160.0000,1,917,191,None,20061
2648,166,Inferno Precision Light Missile Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,10000000000.0000,1,None,191,None,0
2652,314,Crates of Synthetic Oil,"Since original oil can be harvested only from a world with a long biological history, synthetic oil has become frequently produced in laboratories all over known space.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,1187,None,0
2653,314,Crates of Vaccine Injectors,These single-use syringes contain a predetermined dose of adaptive vaccines designed to counteract almost any known virus.,90000.0000000000,90.0000000000,0E-10,1,None,None,1,None,28,None,0
2654,314,Crates of Viral Agent,"The causative agent of an infectious disease, the viral agent is a parasite with a noncellular structure composed mainly of nucleic acid within a protein coat.",80000.0000000000,80.0000000000,0E-10,1,None,None,1,None,1199,None,0
2655,655,Nova Precision Heavy Missile,"The be-all and end-all of medium-sized missiles, the Nova is a must for those who want a guaranteed kill no matter the cost.

A modified version of the Nova heavy missile. Great for taking down smaller ships, but fuel use by stabilization thrusters reduces maximum flight time.",1000.0000000000,0.0300000000,0E-10,5000,None,600080.0000,1,919,186,None,20050
2656,166,Nova Precision Heavy Missile Blueprint,,1.0000000000,0.0100000000,0E-10,1,None,10000000000.0000,1,None,186,None,0
2657,314,Crates of Vitoc,"The Vitoc booster has become more than a simple strategy by the Amarrians in controling their slaves. With the Vitoc method, slaves are injected with a toxic chemical substance that is fatal unless the recipient receives a constant supply of an antidote. The method first appeared a few centuries ago when the Amarrians started manning some of their space ships with slaves. As space crew the slaves had to be cajoled into doing complex, often independent work, making older methods of slave control undesirable. Although the more conventional ways of subduing slaves with force (actual or threat of) are still widely used in other forced labor areas, the Vitoc method has proven itself admirably for the fleet.",70000.0000000000,70.0000000000,0E-10,1,None,None,1,None,1207,None,0
2659,314,Crates of Water,Water is one of the basic conditional elements of human survival. Most worlds have this compound in relative short supply and hence must rely on starship freight.,60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,1178,None,0
2660,314,Crates of Zemnar,"Zemnar is an uncommon type of antibiotic specifically used to combat rare bacterial infections.  Originally discovered by the late Gallente biologist, Lameur Zemnar, the drug is now frequently kept in stock in the more wealthy quarters of the galaxy, in case of a bacterial outbreak.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,28,None,0
2662,283,Group of Army Recruits,"These fresh-faced young men and women are absolutely full of potential, eagerly anticipating the glory and excitement of battle when not trading stories of their significant others back home or plans for college after the war.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,2540,None,0
2663,283,Group of Cattle,"Cattle are domestic animals raised for home use or for profit, whether it be for their meat or dairy products.",100000.0000000000,100.0000000000,0E-10,1,None,None,1,None,2854,None,0
2665,283,Group of Elite Slaves,"Slavery has always been a questionable industry, favored by the Amarr Empire and detested by the Gallente Federation.  These elite slaves are exceptionally well suited for physical labor.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,2541,None,0
2666,283,Group of Exotic Dancers,"Exotic dancing is considered an art form, even though not everyone might agree. Exposing the flesh in public places may be perfectly acceptable within the Federation, but in the Amarr Empire it's considered a grave sin and a sign of serious deviancy.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,2543,None,0
2668,283,Group of Genetically Enhanced Livestock,"Livestock are domestic animals raised for home use or for profit, whether it be for their meat or dairy products.  This particular breed of livestock has been genetically enhanced using the very latest technology.",100000.0000000000,100.0000000000,0E-10,1,None,None,1,None,2551,None,0
2669,283,Group of Kameiras,"An elite type of foot soldier, originally bred from Minmatar slaves by the Amarr Empire. Raised from birth to become soldiers, they serve the Empire, Khanid Kingdom and Ammatar well, although always kept on a tight leash.",70000.0000000000,70.0000000000,0E-10,1,None,None,1,None,2549,None,0
2670,283,Group of Marines,"When war breaks out, the demand for transporting military personnel on site can exceed the grasp of the military organization. In these cases, the aid from non-military spacecrafts is often needed.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,2540,None,0
2671,283,Group of Militants,"A combative character; aggressive, especially in the service of a cause.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,2540,None,0
2672,283,Group of Miners,"Covered in a perpetual layer of grime and dust, these grizzled laborers seem out of place anywhere but deep underground on some lonely planet or boring through the core of a wandering asteroid.",50000.0000000000,50.0000000000,0E-10,1,None,None,1,None,2536,None,0
2673,314,Large Crates of Data Sheets,"These complicated data sheets may mean little to the layman's eye, but can prove valuable in the right hands.",400000.0000000000,400.0000000000,0E-10,1,None,None,1,None,1192,None,0
2674,283,Group of Refugees,"When wars and epidemics break out, people flee from their homes, forming massive temporary migrations.",40000.0000000000,40.0000000000,0E-10,1,None,None,1,None,2542,None,0
2675,283,Group of Science Graduates,People that have recently graduated with a degree in science at an acknowledged university.,50000.0000000000,50.0000000000,0E-10,1,None,None,1,None,2891,None,0
2676,283,Group of Security Personnel,"Packing small arms and shortwave communicators, security personnel are the ideal choice for policing small settlements or corporate offices, where mercenaries would be unpredictable and military forces would be overkill.",60000.0000000000,60.0000000000,0E-10,1,None,None,1,None,2540,None,0
2677,283,Group of Slaves,"Slavery has always been a questionable industry, favored by the Amarr Empire and detested by the Gallente Federation.",50000.0000000000,50.0000000000,0E-10,1,None,None,1,None,2541,None,0
2678,283,Group of Tourists,The need for tasting other cultures and seeing new worlds is unquenchable among the well-off citizens of the universe.,50000.0000000000,50.0000000000,0E-10,1,None,None,1,None,2539,None,0
